sent_id,file,sent_index,text,page_number,section_type,line_number
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11034,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11034,vollzieht.,463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11035,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11035,"So bleibt der Konsum des Lastviehs nicht minder ein nothwendiges Moment des Produktionsprozesses, weil das Vieh selbst genießt, was es frißt.",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11036,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11036,Die beständige Erhaltung und Reproduktion der Arbeiterklasse bleibt be- ständige Bedingung für die Reproduktion des Kapitals.,463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11037,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11037,Der Kapitalist kann ihre Erfüllung getrost dem Selbsterhaltungs- und Fortpflanzungstrieb der Arbeiter überlassen.,463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11038,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11038,"Er sorgt nur dafür ihre individuelle Konsumtion so viel als möglich auf das Nothwendige einzuschränken und ist himmelweit ent- fernt von jener südamerikanischen Rohheit, die den Arbeiter zwingt sub- stantiellere statt weniger substantielle Nahrungsmittel einzunehmen",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11039,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11039,Durch den Umsatz eines Kapitaltheils in Arbeitskraft schlägt der Kapi- talist zwei Fliegen mit einer Klappe.,463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11040,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11040,Er verwandelt dadurch einen Theil seines Kapitals in variables Kapital und verwerthet so sein Gesammtkapital.,463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11041,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11041,Er einverleibt die Arbeitskraft seinen Produktionsmitteln.,463,text,13
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11042,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11042,"Er verzehrt die Arbeitskraft produktiv, indem er den Arbeiter die Produktionsmittel durch seine Arbeit produktiv verzehren läßt.",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11043,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11043,"Andrerseits verwandeln sich die Lebensmittel oder der an den Arbeiter veräußerte Theil des Kapitals in Muskel, Nerven, Knochen, Hirn u. s. w. von Arbeitern.",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11044,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11044,"Innerhalb ihrer nothwendigen Grenzen  ist daher die individuelle Konsumtion der     Arbeiterklasse Rückverwandlung der vom Kapital gegen Arbeits- kraft veräußerten Lebensmittel in die vom Kapital neu exploitirbare Arbeits- kraft, Produktion und Reproduktion seines nothwendigsten Produktions- mittels, des Arbeiters selbst . Die individuelle Konsumtion des Arbeiters bildet daher ein Moment des Reproduktionsprozesses des Kapitals im Großen und Ganzen.",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11045,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11045,"Daher betrachtet auch der Kapitalist und sein Ideolog, der politische Oekonom, nur den Theil der individuellen Konsumtion des Arbeiters als",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11046,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11046,"produktiv, der zur Verewigung der Arbeiterklasse erheischt ist, also in der That verzehrt werden muß, damit das Kapital die Arbeitskraft verzehre; was der Arbeiter außerdem zu seinem Vergnügen verzehren mag, ist unproduk- tive Konsumtion",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11047,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11047,"Arbeitslohns und daher Vermehrung der Konsumtionsmittel des Arbeiters verursachen ohne Konsum von mehr Arbeitskraft durch das Kapital, so wäre das zuschüssige Kapital unproduktiv konsumirt",463,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11048,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11048,"8) „Die Arbeiter in den Bergwerken Südamerika's, deren tägliches Geschäft (das schwerste vielleicht in der Welt) darin besteht, eine Last Erz, im Gewicht von 180-200 Pfund, aus einer Tiefe von 450 Fuß, auf ihren Schultern zu Tage zu fördern, leben nur von Brod und Bohnen, sie würden das Brod allein zur Nahrung vorziehn, allein ihre Herrn, welche gefunden haben, daß sie mit Brod nicht so stark arbeiten können, behandeln sie wie Pferde, und zwingen sie die Bohnen zu essen; die Bohnen sind aber verhältnißmäßig an Knochenerde weit reicher als das Brod.“ (Liebig l. c. 1. Theil, p. 194, Note.)",463,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11049,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11049,9) James Mill l. c. p. 238 sqq.,463,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11050,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11050,"10) „Stiege der Preis der Arbeit so hoch, daß trotz des Zuwachses von Kapital nicht mehr Arbeit",463,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11051,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11051,"dividuelle Konsumtion des Arbeiters ist für ihn selbst unproduktiv, denn sie reproducirt nur das bedürftige Individuum: sie ist produktiv für den Ka- pitalisten und den Staat,  denn sie ist Produktion der den fremden Reichthum producirenden Kraft",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11052,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11052,"Von gesellschaftlichem Standpunkt ist also die Arbeiterklasse, auch außerhalb des unmittelbaren Arbeitsprozesses, ebenso sehr Zubehör des Kapitals als die todten Arbeitsinstrumente.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11053,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11053,Ihre individuelle Konsumtion selbst ist innerhalb gewisser Grenzen nur ein Moment des Reproduktions- prozesses des Kapitals.,464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11054,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11054,"Der Prozeß aber sorgt dafür, daß diese selbst be- wußten Produktionsinstrumente nicht weglaufen, indem er beständig ihr Produkt von ihrem Pol zum Gegenpol des Kapitals entfernt.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11055,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11055,"Die individuelle Konsumtion sorgt für ihre eigne Erhaltung und Reproduktion, andrerseits, durch Vernichtung der Lebensmittel, für ihr beständiges Wiedererscheinen auf dem Arbeitsmarkt.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11056,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11056,"Der römische Sklave war durch Ketten, der Lohn- arbeiter ist durch unsichtbare Fäden an seinen Eigenthümer gebunden.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11057,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11057,Der Schein seiner Unabhängigkeit wird durch den beständigen Wechsel der individuellen Lohnherrn und die fictio juris des Kontrakts aufrecht erhal- ten.,464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11058,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11058,"Früher machte das Kapital, wo es ihm nöthig schien, sein Eigenthumsrecht auf den freien Arbeiter  durch Zwangsgesetz geltend.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11059,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11059,So war z.,464,text,19
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11060,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11060,B. die Emigration der Maschinenarbeiter in England bis 1815 bei schwerer Strafe verboten.,464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11061,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11061,"Die Reproduktion der Arbeiterklasse schließt zugleich die Ueberlieferung und Häufung des Geschicks von einer Generation zur andern ein der Kapitalist das Dasein einer solchen geschickten Arbeiterklasse unter die ihm angehörigen Produktionsbedingungen zählt,  sie in der That als die reale Existenz seines variablen Kapitals ansieht, zeigt sich, sobald eine Krise deren Verlust androht.",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11062,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11062,In Folge des amerikanischen Bürgerkriegs und der ihn begleitenden Baumwollnoth wurde bekanntlich die Mehrzahl der Baum- wollarbeiter in Lancashire u. s. w. aufs Pflaster geworfen.,464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11063,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11063,"Aus dem Schoß der Arbeiterklasse selbst, wie andrer Gesellschaftsschichten, schrie man nach Staatsunterstützung oder freiwilliger Nationalkollekte, um die Emi-",464,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11064,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11064,"angewandt werden könnte, so würde ich sagen, daß solcher Zuwachs von Kapital unproduktiv konsumirt wird.“ (Ricardo l. c. p. 163.)",464,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11065,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11065,"11) „Die einzig produktive Konsumtion im eigentlichen Sinn ist die Konsumtion oder Zerstö- rung von Reichthum (er meint den Verbrauch der Produktionsmittel) durch Kapitalisten zum Zwecke der Reproduktion … Der Arbeiter ist ein produktiver Konsument für die Person, die ihn anwendet, und für den Staat, aber, genau gesprochen, nicht für sich selbst.“ (Malthus: „Definitions etc.“, p. 30.)",464,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11066,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11066,"12) „Das einzige Ding, wovon man sagen kann, daß es aufgespeichert und vorher präparirt ist, ist das Geschick des Arbeiters … Die Accumulation und Aufspeicherung geschickter Arbeit, diese wichtigste Operation wird, was die große Masse der Arbeiter betrifft, ohne irgend welches Kapital vollbracht.“ (Hodgskin: „Labour Defended etc.“, p. 12, 13.)",464,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11067,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11067,gration der „Ueberflüssigen“ in englische Kolonien oder die Vereinigten Staaten zu ermöglichen.,465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11068,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11068,"Damals veröffentlichte die Times (24. März 1863) einen Brief von Edmund Potter, früher Präsident der Manchester Han- delskammer.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11069,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11069,"Sein Brief ward mit Recht im Unterhaus als „das Manifest der Fabrikanten “ bezeichnet len,   worin der Eigenthumstitel des Kapitals auf die Arbeitskraft un- verblümt ausgesprochen wird.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11070,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11070,"„Den Baumwollarbeitern mag gesagt werden, daß ihre Zufuhr zu groß ist.",465,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11071,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11071,"… sie müsse vielleicht um ein Drittheil reducirt werden, und dann würde eine gesunde Nachfrage für die übrigen zwei Drittheile eintreten.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11072,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11072,… Die öffentliche Meinung dringt auf Emigration.,465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11073,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11073,"… Der Meister (d. h. der Baum- wollfabrikant) kann nicht willig seine Arbeitszufuhr entfernt sehn; er mag denken, daß das ebenso ungerecht als unrichtig ist.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11074,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11074,"… Wenn die Emigration aus öffentlichen Fonds unterstützt wird, hat er ein Recht Gehör zu verlangen und vielleicht zu protestiren.“ Selbiger Potter setzt dann weiter aus einander, wie nützlich die Baumwollindustrie, wie „sie unzweifelhaft die Uebervöl- kerung aus Irland und den englischen Agrikulturdistrikten wegdrainirt hat“, wie ungeheuer ihr Umfang, wie sie im Jahr 1860    5 13",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11075,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11075,"des ganzen englischen Exporthandels lieferte, wie sie nach wenigen Jahren sich wieder ausdehnen werde durch Erweiterung des Markts, besonders Indiens, und durch Erzwingung hinreichender „Baumwollzufuhr, zu 6 d. das Pfund“.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11076,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11076,"Er fährt dann fort: „Zeit ‒ eins, zwei, drei Jahre vielleicht ‒ wird die nöthige Quantität produciren.",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11077,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11077,"… Ich möchte dann die Frage stellen, ist diese Industrie werth sie festzuhalten, ist es der Mühe werth die Maschinerie (nämlich die leben- digen  Arbeitsmaschinen) in Ordnung zu halten, und ist es nicht die größte Narrheit, daran zu denken, sie aufzugeben!",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11078,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11078,Ich glaube so.,465,text,24
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11079,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11079,"Ich will zugeben, daß die Arbeiter nicht Eigenthum sind („I allow that the workers are not a property“), nicht das Eigenthum Lancashire's und der Meister; aber sie sind die Stärke beider; sie sind die geistige und geschulte Kraft, die in einer Generation nicht ersetzt werden kann; die andere Maschinerie dagegen, woran sie arbeiten („the mere machinery which they work“), könnte zum großen Theil mit Vortheil ersetzt und verbessert werden in zwölf Monaten",465,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11080,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11080,13) “That letter might be looked upon as the manifesto of the manufacturers.”,465,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11081,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11081,"(Ferrand: Motion über den cotton famine, Sitzung des H. o. C. vom 27. April 1863.)",465,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11082,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11082,"14) Man erinnert sich, daß dasselbe Kapital aus einem andern Loch pfeift unter gewöhnlichen Umständen, wenn es gilt, den Arbeitslohn herabzusetzen.",465,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11083,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11083,"Dann erklären „die Meister“ aus einem Munde (sieh Viertes Kapitel, Note 188): „Fabrikarbeiter sollten in heilsamer Erinnerung halten, daß ihre Arbeit in der That eine sehr niedrige Sorte geschickter Arbeit ist; daß keine leichter aneigenbar und in Anbetracht ihrer Qualität besser belohnt ist, daß keine durch kurze Unterweisung des mindest Erfahrenen in so kurzer Zeit und in solchem Ueberfluß zugeführt werden kann.",465,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11084,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11084,"Des Meisters Maschinerie (die, wie wir jetzt hören, in 12 Monaten mit Vortheil und verbessert ersetzt werden kann) spielt in der That eine viel wichtigere Rolle in dem Geschäft der Produktion als die Arbeit und das Geschick des Arbeiters (die jetzt in 30 Jahren nicht",465,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11085,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11085,Ermuntert oder erlaubt (!) die Emi,466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11086,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11086,gration der Arbeitskraft und was wird aus dem Kapitalisten?,466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11087,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11087,"(„Encourage or allow the working power to emigrate, and what of the capitalist?“ Dieser Herzensstoß erinnert an Hofmarschall Kalb.)",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11088,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11088,"… Nimm den Rahm der Arbeiter weg, und das fixe Kapital wird in hohem Grad entwerthet und das cirkulirende Kapital wird sich nicht dem Kampf mit schmaler Zufuhr einer niedrigen Sorte von Arbeit aussetzen.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11089,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11089,"… Man sagt uns, die Arbeiter selbst wünschen die Emigration.",466,text,7
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11090,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11090,"Es ist sehr natürlich, daß sie das thun.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11091,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11091,"… Reducire, komprimire das Baumwollgeschäft durch Wegnahme seiner Arbeitskraft (by taking away its working power), durch Verminderung ihrer Lohnverausgabung sage um    1 3",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11092,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11092,"oder 5 Millionen, und was wird dann aus der nächsten Klasse über ihnen, den Kleinkrämern?",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11093,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11093,"Was aus den Grundrenten, was aus der Miethe der cottages?",466,text,12
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11094,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11094,"… was aus dem kleinen Pächter, dem besseren Hausbesitzer und dem Grundeigenthümer?",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11095,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11095,"Und sagt nun, ob irgend ein Plan für alle Klassen des Landes selbstmör- derischer sein kann als dieser, die Nation zu schwächen durch den Export ihrer besten Fabrikarbeiter  und die Entwerthung eines Theils ihres pro- duktivsten Kapitals und Reichthums?“ „Ich rathe zu einer Anleihe von 5 bis 6 Millionen, über 2 oder 3 Jahre vertheilt, administrirt durch Spezialkommis- säre, beigeordnet den Armenverwaltungen in den Baumwolldistrikten, unter speziellen gesetzlichen Regulationen, mit gewisser Zwangsarbeit, um die moralische Valuta der Almosenempfänger aufrecht zu erhalten.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11096,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11096,"… Kann es irgend etwas Schlimmeres geben für Grundeigenthümer oder Meister  („can anything be worse for landowners or masters“) als ihre besten Arbeiter aufzugeben und die übrigbleibenden zu demoralisiren und zu verstimmen durch eine ausgedehnte entleerende Emigration und Entleerung von Werth und Kapital in einer ganzen Provinz?“      Potter, das auserwählte Organ der Baumwollfabrikanten, unter- scheidet doppelte „Maschinerie“, deren jede dem Kapitalisten gehört, und wovon die eine in seiner Fabrik steht, die andre des Nachts und Sonntags auswärtig in cottages haust.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11097,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11097,"Die eine ist todt, die andre lebendig.",466,text,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11098,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11098,"Die todte Maschinerie verschlechtert und entwerthet sich nicht nur jeden Tag, sondern von ihrer existirenden Masse ist ein großer Theil durch den beständigen technologischen Fortschritt beständig so sehr antiquirt, daß sie vortheilhaft und in wenigen Monaten durch neuere Maschinerie ersetzbar.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11099,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11099,"Die lebendige Maschinerie verbessert sich umgekehrt, je länger sie währt, je mehr sie das Geschick von Generationen in sich aufhäuft.",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11100,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11100,Die Times antwortete dem Fabrikmagnaten u. a.:,466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11101,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11101,"„Herr E. Potter ist so impressionirt von der außerordentlichen und ab- soluten Wichtigkeit der Baumwollmeister, daß er, um diese Klasse zu er-",466,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11102,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11102,"ersetzbar sind), die eine Erziehung von 6 Monaten lehren und jeder Bauernknecht lernen kann.“",466,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11103,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11103,"halten und ihr Metier zu verewigen, eine halbe Million der Arbeiterklasse wider ihren Willen in ein großes moralisches Workhouse einsperren will.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11104,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11104,Ist diese Industrie werth sie festzuhalten?,467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11105,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11105,fragt Herr Potter.,467,text,3
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11106,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11106,"Sicher, durch alle ehrbaren Mittel!",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11107,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11107,antworten wir.,467,text,4
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11108,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11108,Ist es der Mühe werth die Maschinerie in Ordnung zu halten?,467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11109,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11109,fragt wieder Herr Potter.,467,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11110,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11110,Hier stutzen wir.,467,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11111,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11111,Unter der,467,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11112,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11112,"Maschinerie versteht Herr Potter die menschliche Maschinerie, denn er betheuert, daß er sie nicht als absolutes Eigenthum zu behandeln vorhat.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11113,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11113,"Wir müssen gestehn, wir halten es nicht ‚der Mühe werth‘ oder selbst für möglich, die menschliche Maschinerie in Ordnung zu halten, d. h. einzusperren und einzuölen bis ihrer bedurft wird.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11114,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11114,"Menschliche Maschinerie hat die Eigen- schaft während der Unthätigkeit zu verrosten, ihr mögt noch soviel dran ölen oder reiben.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11115,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11115,"Zudem ist menschliche Maschinerie, wie der Augenschein uns eben lehrt, im Stand von eignen Stücken den Dampf anzulassen und zu platzen oder einen Veitstanz in unsren großen Städten zu tollen.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11116,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11116,"Es mag, wie Herr Potter sagt, längere Zeit zur Reproduktion der Arbeiter erheischt sein, aber mit Maschinisten und Geld zur Hand werden wir stets betriebsame, harte, industrielle Männer finden, um daraus mehr Fabrikmeister zu fa- briciren als wir je verbrauchen können . … Herr Potter plaudert von einer Wiederbelebung der Industrie in 1, 2, 3 Jahren und verlangt von uns die",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11117,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11117,Emigration der Arbeitskraft nicht zu ermuntern oder nicht zu erlauben!,467,text,20
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11118,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11118,"Er sagt, es sei natürlich, daß die Arbeiter zu emigriren wün schen, aber er meint, daß die Nation diese halbe Million Arbeiter mit den 700 000, die an ihnen hängen, ihrem Verlangen zum Trotz in die Baumwolldistrikte einsperren und, eine nothwendige Konsequenz, ihr Mißvergnügen durch Gewalt niederschlagen und sie selbst durch Almosen fristen muß, alles das auf die Chance hin, daß die Baumwollmeister ihrer an einem beliebigen Tag wieder bedürfen mögen.",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11119,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11119,"… Die Zeit ist gekommen, wo die große öffentliche Meinung dieser Eilande etwas thun muß, um ‚diese Arbeitskraft‘ vor denen zu retten, die sie behandeln wollen, wie sie Kohle, Eisen und Baumwolle behandeln.“ („to save this ‚working power‘ from those who would deal with it as they deal with iron, coal and cotton.“)",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11120,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11120,Der Times-Artikel war nur ein jeu d'esprit.,467,text,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11121,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11121,"Die „große öffentliche Mei- nung“ war in der That der Meinung des Herrn Potter, daß die Fabrikarbeiter",467,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11122,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11122,Mobiliarzubehör der Fabriken.,467,text,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11123,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11123,Ihre Emigration wurde verhindert,467,text,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11124,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11124,"15) Times, 24. March 1863.",467,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11125,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11125,"16) Das Parlament votirte keinen Farthing für Emigration, sondern nur Gesetze, welche die Municipalitäten befähigten, die Arbeiter zwischen Leben und Sterben zu halten oder sie zu exploitiren, ohne Zahlung von Normallöhnen.",467,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11126,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11126,"Als dagegen drei Jahre später die Rinderseuche ausbrach, durchbrach das Parlament wild sogar alle parlamentarische Etiquette und votirte im Umsehn Millionen zur Schadloshaltung der Millionäre von Landlords, deren Pächter sich ohnehin durch Steigerung der Fleischpreise schadlos hielten.",467,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11127,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11127,"Das bestiale Gebrüll der Grund- eigenthümer bei Eröffnung des Parlaments von 1866 bewies, daß man nicht Hindu zu sein",467,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:11128,Das_Kapital_MEGA_A2_B005-00_ETX.xml,11128,"sperrte sie in das „moralische Workhouse“ der Baumwolldistrikte, und sie blieben nach wie vor „die Stärke (the strength) der Baumwollmeister von Lancashire“.",468,text,1
