sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1900-01a:12338,1900-01a,12338,1646417,"Jahrgang, I Band.",Band,band,1646417,1646434,true,false,N/A,,,,No,No,,false,false,false
1900-01a:12653,1900-01a,12653,1687510,"Wie ist es da möglich, daß die Gewerkschaften und Hilfskassen, welche so¬
harte Kämpfe führen müssen, noch Kapitalien ansammeln, um große Verkaufsläden
zu errichten, weitläufige Verfammlungs- und Festsäle, kurz um das Werk der wirth¬
schaftlichen Organisation und fozialistischen Erziehung der Arbeiterklasse zu fördern.",Kapital,kapital,1687510,1687830,true,false,N/A,,,,No,No,,false,false,false
1900-01a:12662,1900-01a,12662,1688567,"ihren Frauen Vortheile zu, das heißt der anderen Hälfte der Arbeiterklasse, und
zwar der rückständigsten Hälfte derselben, dem Theile des Proletariats, der noch and
meisten der Macht des Priesters und des Kapitals unterworfen ist.",Das Kapital | Kapital,der kapital | kapital,1688567,1688797,true,false,N/A,,,,No,No,,false,false,false
1900-01a:12840,1900-01a,12840,1707687,"Aber
der betreffende Band hat noch einen größeren Wertht einestheils veröffentlicht,
er die Geschichte der Anwendungen des Gesetzes vom 27.",Band,band,1707687,1707826,true,false,N/A,,,,No,No,,false,false,false
1900-01a:12952,1900-01a,12952,1718660,"Der zweite Theil des Bandes beschäftigt sich mit der Beilegung und dem
Schiedsgericht im Jahre 1899.",Band,band,1718660,1718760,true,false,N/A,,,,No,No,,false,false,false
1900-01a:13045,1900-01a,13045,1731592,"Sich der Ausbeutung und Unterdrückung durch das Kapital zu wider¬
setzen, auf die Vernichtung des Kapitalverhältnisses hinzuarbeiten, wird nicht nuri
durch das Sonderinteresse des Proletariats, sondern durch das Gesammtinteresse der
Gesellschaft geboten.",Das Kapital | Kapital,der kapital | kapital,1731592,1731846,true,false,N/A,,,,No,No,,false,false,false
1900-01a:13102,1900-01a,13102,1739031,"so hat der Unter¬
nehmer die Pflicht, Unternehmungen zu leiten, der Bodenbesitzer die, den Boden
bebauen zu lassen, der Kapitalist.
jene, ohne Wucher sein Kapital in Funktion zu
setzen, der Arbeiter endlich aber hat die hohe sittliche Pflicht — zu arbeiten.",Kapital,kapital,1739031,1739288,true,false,N/A,,,,No,No,,false,false,false
1900-01a:13310,1900-01a,13310,1770715,"Jahrgang, I. Band.",Band,band,1770715,1770733,true,false,N/A,,,,No,No,,false,false,false
1900-01a:13348,1900-01a,13348,1776990,"483
Ein nationalsozialer Weiser deutet an, die Sozialdemokratie führe den Kampf¬
gegen den Brotwucher so lässig, weil sie aus der Auspowerung der Volksmassen¬
parteitaktisches Kapital zu schlagen beabsichtige.",Kapital,kapital,1776990,1777199,true,false,N/A,,,,No,No,,false,false,false
1900-01a:13701,1900-01a,13701,1821989,"Das Kapital hat in der Kunst wie in der Produktion zerstört, aufgelöst,
und die Quadersteine des künftigen Baues in unordentlichen Haufen zusammen¬
gebracht — der architektonische Aufbau bleibt dem Soztalismus vorbehalten.",Das Kapital | Kapital,der kapital | kapital,1821989,1822211,true,false,N/A,,,,No,No,,false,false,false
1900-01a:14196,1900-01a,14196,1891692,"Jahrgang, I. Band.",Band,band,1891692,1891710,true,false,N/A,,,,No,No,,false,false,false
1900-01a:14204,1900-01a,14204,1892755,"Der Brief enthält wirklich nichts als die Be¬
stätigung eines Verhältnisses, das schon im Kommunistischen Manifest als der
in der modernen bürgerlichen Gesellschaft normale Zustand erläutert worden ist,
und insoweit möchte sich die sozialdemokratische Presse zwar nicht einer gewohnten,
aber doch einer ungewöhnlichen Uebertreibung schuldig machen, wenn sie ein großes
Wesen davon machen würde.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1892755,1893149,false,true,50aeb4fc-e03a-44bb-97fa-ccdad037a1ec,1892755,1893149,"Der Brief enthält wirklich nichts als die Be¬ stätigung eines Verhältnisses, das schon im Kommunistischen Manifest als der in der modernen bürgerlichen Gesellschaft normale Zustand erläutert worden ist, und insoweit möchte sich die sozialdemokratische Presse zwar nicht einer gewohnten, aber doch einer ungewöhnlichen Uebertreibung schuldig machen, wenn sie ein großes Wesen davon machen würde.",No,Yes,,false,false,false
1900-01a:15585,1900-01a,15585,2100618,"Hier be¬
deutet das Eindringen der Elektrotechnik in die Landwirthschaft einen erheblichen
Schritt weiter in ihrer Unterwerfung unter das Kapital.",Das Kapital | Kapital,der kapital | kapital,2100618,2100764,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15592,1900-01a,15592,2101729,"Unter günstigen Verhältnissen können vielleicht Großgrund¬
besitzer oder Großbauern die nöthigen Kapitalien auftreiben, um ein Elektrizitätswerken
genossenschaftlich zu errichten und zu betreiben.",Kapital,kapital,2101729,2101925,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15624,1900-01a,15624,2107179,"Wenn in dieser Zeit, wie in den Nächten, ein
so theures Kapital fast unverzinst bleiben sollte, würde die abgebbare Kraft zu theuer
und das Unternehmen unrentabel werden;",Kapital,kapital,2107179,2107349,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15641,1900-01a,15641,2110533,"Aber wir haben schon bemerkt, daß sie den Landwirth mit vermehrter Abhängig¬
keit vom Kapital und steigender Ueberflüssigkeit in seinem Produktionsprozeß bedroht.",Das Kapital | Kapital,der kapital | kapital,2110533,2110695,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15769,1900-01a,15769,2130504,"Jahrgang, I. Band,
Nr. 19.
Nachdruck der Artikel nur mit Huellenangabe gestattet.",Band,band,2130504,2130585,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15859,1900-01a,15859,2145822,"Die klassische, also englische politische Oekonomie war die Wortführerin.
des Kapitals, das seine nationalen Schranken sprengte und einen Weltmarkt,
schuf.",Das Kapital | Kapital,der kapital | kapital,2145822,2145977,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15890,1900-01a,15890,2151356,"Wo die Anderen nur einen Geist und eine Seele sahen, den Geist und die Seele¬
des profitbildenden Kapitals, deckte er einen durch Kreuz und Quer gehenden
Widerstreit der Interessen des Industriellen, des Grundbesitzers, des Pächters,
des kleinstädtischen Handwerkers, des Landarbeiters, des Fabrikarbeiters alf.",Kapital,kapital,2151356,2151667,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15920,1900-01a,15920,2156647,"Engels zitirt Marx' „Kapital"" (ich
vervollständige das Zitat): „Das Protektionsfystem war ein Kunstmittel, Fabri¬
kanten zu fabriztren, unabhängige Arbeiter zu expropriiren, die nationalen Pro¬
duktions- und Lebensmittel zu kapitalisiren, den Uebergang aus der alterthüm¬
lichen in die moderne Produktionsweise gewaltsam abzukürzen.",Kapital,kapital,2156647,2156979,true,false,c29d52dc-eed6-481b-afa1-817e37d3b4e8,2156647,2157690,"Engels zitirt Marx' „Kapital"" (ich vervollständige das Zitat): „Das Protektionsfystem war ein Kunstmittel, Fabri¬ kanten zu fabriztren, unabhängige Arbeiter zu expropriiren, die nationalen Pro¬ duktions- und Lebensmittel zu kapitalisiren, den Uebergang aus der alterthüm¬ lichen in die moderne Produktionsweise gewaltsam abzukürzen. Die europäischen Staaten rissen sich um das Patent dieser Erfindung, und einmal in den Dienst¬ das der Plusmacher eingetreten, brandschatzten sie zu jenem Behuf nicht nur eigene Volk indirekt durch Schutzzölle, direkt durch Exporiprämien u. s. w. In wie den abhängigen Nebenlanden wurde die Industrie gewaltsam ausgerodet zum Beispiel die irische Wollmanufaktur von England. Auf dem europäischen Das: Kontinent ward nach Colberts Vorgang der Prozeß noch sehr vereinfacht. dem ursprüngliche Kapital der Industriellen fließt hier zum Theil direkt aus¬ Staatsschatz. Warum — ruft Mirabeau — so weit die Ursache des Manufaktur¬ glanzes Sachsens vor dem siebenjährigen Kriege suchen? 180 Millionen Staats¬ schuldet.",Maybe,No,"MISC : ""Kapital""",false,true,false
1900-01a:15925,1900-01a,15925,2157452,"dem
ursprüngliche Kapital der Industriellen fließt hier zum Theil direkt aus¬
Staatsschatz.",Kapital,kapital,2157452,2157543,true,false,c29d52dc-eed6-481b-afa1-817e37d3b4e8,2156647,2157690,"Engels zitirt Marx' „Kapital"" (ich vervollständige das Zitat): „Das Protektionsfystem war ein Kunstmittel, Fabri¬ kanten zu fabriztren, unabhängige Arbeiter zu expropriiren, die nationalen Pro¬ duktions- und Lebensmittel zu kapitalisiren, den Uebergang aus der alterthüm¬ lichen in die moderne Produktionsweise gewaltsam abzukürzen. Die europäischen Staaten rissen sich um das Patent dieser Erfindung, und einmal in den Dienst¬ das der Plusmacher eingetreten, brandschatzten sie zu jenem Behuf nicht nur eigene Volk indirekt durch Schutzzölle, direkt durch Exporiprämien u. s. w. In wie den abhängigen Nebenlanden wurde die Industrie gewaltsam ausgerodet zum Beispiel die irische Wollmanufaktur von England. Auf dem europäischen Das: Kontinent ward nach Colberts Vorgang der Prozeß noch sehr vereinfacht. dem ursprüngliche Kapital der Industriellen fließt hier zum Theil direkt aus¬ Staatsschatz. Warum — ruft Mirabeau — so weit die Ursache des Manufaktur¬ glanzes Sachsens vor dem siebenjährigen Kriege suchen? 180 Millionen Staats¬ schuldet.",Maybe,No,,false,false,false
1900-01a:15929,1900-01a,15929,2157908,"Das Industrie¬
kapital Englands hat sich
den Freihandel erkämpft, um durch Verbilligung der
Rohstoffe und Arbeitslöhne seine Herrschaft auf dem Weltmarkt fester begründen
zu können.",Kapital,kapital,2157908,2158089,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15939,1900-01a,15939,2159289,"Sein berühmt gewordenes Eisenbahnbeispiel !
vortheilhafter sei, mit dem theureren Schnellzug, statt mit dem billigeren Bummel¬
zug zu fahren, so auch, theurere Waarenpreise zu bezahlen, um eine raschere
Entwicklung der Industrie zu erzielen — ist die Gegenüberstellung der „Produktiv¬
kräfte"" den „Tauschwerthen“ Auchgist er sich, abgesehen schon von dem kapita¬
listischen Charakter der Schutzzölle, vor Allem ihres relativen Werthes für
das Kapital selbst bewußt.",Das Kapital | Kapital,der kapital | kapital,2159289,2159754,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15981,1900-01a,15981,2165584,"Zu einer eingehenden Untersuchung der kapita¬
listischen Handelspolitik fehlte auch noch jener wissenschaftliche Bau, den Mary¬
später in seinem „Kapital"" errichtete.",Kapital,kapital,2165584,2165750,true,false,N/A,,,,No,No,,false,false,false
1900-01a:15982,1900-01a,15982,2165751,"Wie alles, was wir von Marx aus¬
jener Zeit besitzen, wie auch das „Kommunistische Manifest"", zeigt seine Rede¬
über den Freihandel nur die gewaltigen äußeren Umrisse des Gebäudes, der
innere Aufbau fehlt noch.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,2165751,2165961,false,true,f4014c6d-838d-430b-9c6a-e55ca9394d4d,2165751,2166296,"Wie alles, was wir von Marx aus¬ jener Zeit besitzen, wie auch das „Kommunistische Manifest"", zeigt seine Rede¬ über den Freihandel nur die gewaltigen äußeren Umrisse des Gebäudes, der innere Aufbau fehlt noch. Engels konnte sich 1888 schon auf die zwei ersten Bände des „Kapital"" und noch vieles Andere stützen, doch fehlie der dritte, Band mit seinen wichtigen Untersuchungen über die Profitbildung, die Grund¬ rente und den Preis, die für die Lehre von der Konkurrenz und damit auch für die Beurtheilung der Handelspolitik unentbehrlich sind.",Yes,Yes,"MISC : ""Kommunistische Manifest""",false,false,true
1900-01a:15983,1900-01a,15983,2165962,"Engels konnte sich 1888 schon auf die zwei ersten
Bände des „Kapital"" und noch vieles Andere stützen, doch fehlie der dritte,
Band mit seinen wichtigen Untersuchungen über die Profitbildung, die Grund¬
rente und den Preis, die für die Lehre von der Konkurrenz und damit auch für
die Beurtheilung der Handelspolitik unentbehrlich sind.",Das Kapital | Kapital | Erste Band das Kapital | Erste Band | Band,der kapital | kapital | erst band der kapital | erst band | band,2165962,2166296,true,false,f4014c6d-838d-430b-9c6a-e55ca9394d4d,2165751,2166296,"Wie alles, was wir von Marx aus¬ jener Zeit besitzen, wie auch das „Kommunistische Manifest"", zeigt seine Rede¬ über den Freihandel nur die gewaltigen äußeren Umrisse des Gebäudes, der innere Aufbau fehlt noch. Engels konnte sich 1888 schon auf die zwei ersten Bände des „Kapital"" und noch vieles Andere stützen, doch fehlie der dritte, Band mit seinen wichtigen Untersuchungen über die Profitbildung, die Grund¬ rente und den Preis, die für die Lehre von der Konkurrenz und damit auch für die Beurtheilung der Handelspolitik unentbehrlich sind.",Yes,Yes,"MISC : ""Kapital""",false,true,false
1900-01a:16011,1900-01a,16011,2170513,"588.
Welt vom Akkumulationsprozeß des Kapitals abhängig macht, zugleich
diesem unterwirft.",Das Kapital | Kapital,der kapital | kapital,2170513,2170603,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16028,1900-01a,16028,2172492,"Daß diese nicht immer zusammenfallen, daß das Interesse des Kapitals der
Produktionsentwicklung hinderlich sein kann, sieht er nicht mehr.",Das Kapital | Kapital,der kapital | kapital,2172492,2172630,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16049,1900-01a,16049,2175358,"Setne Kritik trifft den revolutionären Sozia¬
lismus nicht, der die Welteroberungspläne des Kapitals längst erkannt und
durch noch kühnere der Umgestaltung der kapitalistischen Welt übertrumpft
weshalb er denn dem Philister als unmögliche Utopie vorkommt.",Das Kapital | Kapital,der kapital | kapital,2175358,2175613,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16300,1900-01a,16300,2215343,"Die Arbeit ist der Mitarbeiter des Kapitals, aber ein Mit¬
arbeiter, der ohne Ungerechtigkeit und ohne Unklugheit nicht als unmündig behandelt.
werden darf.",Das Kapital | Kapital,der kapital | kapital,2215343,2215499,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16601,1900-01a,16601,2268807,"Ihr Zweck
ist nicht, die aufkeimende Entwicklung eines tiationalen Kapitals zu schützen, viel¬
mehr sind sie der unfehlbare Anzeiger, daß ein Land kapitalistisch weiter fort¬
geschritten ist, als seine Umgebung, aber auch, daß eine Hypertrophie, ein Ueber¬
maß der nationalen Entwicklung stattgefunden hat.",Kapital,kapital,2268807,2269113,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16663,1900-01a,16663,2278966,"Der Verlust an Leben und Lebenskraft, den das für die deutsche Arbeiterklasse,
bedeutet, wird freilich auf dem Geschäftskonto des vaterländischen Kapitals nicht
gebucht.",Kapital,kapital,2278966,2279135,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16697,1900-01a,16697,2284578,"Gewiß
sind die Industriezölle nicht blos als Vergeltungsmaßregeln aufzufassen — in¬
wiefern sie der Entwicklung des nationalen Kapitals entspringen, soll an anderer
Stelle erörtert werdett
aber durch die geschilderten Wirkungen der Agrarzölle,
wird diese handelspolitische Entwicklung beschleunigt und verschärft, und schließlich
spitzt sich thatsächlich das Verhältniß auf den offenen Kampf „Industriezölle gegen¬
Agrarzölle"" zu und die Handelspolitik wird aus einem Mittel zur Förderung der
Produktionsentwicklung auf beiden Seiten zu einem Mittel ihrer Hemmung.",Kapital,kapital,2284578,2285142,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16866,1900-01a,16866,2315189,"Und war jene ein Messer, miit dem man dem,
Arbeiter an die Gurgel wollte, so ist diese eine Waffe, mit der der wirthschaft¬
lichen Allmacht des Kapitals der Garaus gemacht wird.",Das Kapital | Kapital,der kapital | kapital,2315189,2315366,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16871,1900-01a,16871,2315762,"Die tödtliche Waffe gegen das Kapital wird also dem
Kapitalisten in den Schrank gelegt.",Das Kapital | Kapital,der kapital | kapital,2315762,2315849,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16924,1900-01a,16924,2325597,"Das Amnestiegesetz war die
juristische Entladung des Konfliktes zwischen der Zivilgesellschaft und der stehenden
Armee, das Assoziationsgesetz ist ein Versuch, den Widerstreit zwischen der Republik,
und der Kirche zu vertuschen, die Sozialreformen sind die juristische Aufhebung¬
des Kampfes zwischen Kapital und Arbeit.",Kapital,kapital,2325597,2325917,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16933,1900-01a,16933,2328115,"629
Ausdruck in der gleichzeitigen Ausarbeitung papierener Beglückungsmaßregeln für
Arbeiter und der Beschirmung des Kapitals mit der eisernen Realität des Bajonetts.",Das Kapital | Kapital,der kapital | kapital,2328115,2328281,true,false,N/A,,,,No,No,,false,false,false
1900-01a:16946,1900-01a,16946,2330309,"Denn auch ein sozialistischer Minister ist,
solange er im bürgerlichen Ministerium figurirt, das heißt solange nicht Interessen
der Arbeiterklasse, sondern die des Kapitals im Staate herrschen, an die Zustim¬
mung der bürgerlichen Majorität der Regierung und der Volksvertretung gebunden.",Das Kapital | Kapital,der kapital | kapital,2330309,2330597,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17159,1900-01a,17159,2363781,"Das entspricht ganz der Taktik des Ver¬
bandes, welcher gegen die bürgerlichen Parteien immer neutral war, aber gegen dise e¬
Sozialdemokratie um so schärfer vorging.",Band,band,2363781,2363947,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17210,1900-01a,17210,2370606,I. Band.,Band,band,2370606,2370614,true,false,N/A,,,,No,No,"ORG : ""I. Band""",true,false,false
1900-01a:17214,1900-01a,17214,2370828,"über die handelspolitische Entwicklung der wichtigsten Kulturstaaten während der
letzten Jahrzehnte hervor (Band 49, 50, 51 und 57 der Schriften des Vereins für
Sozialpolitik), die, wenn sie auch auf die Vertragsverhandlungen selbst nur geringen.",Band,band,2370828,2371074,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17221,1900-01a,17221,2371945,Der erste Band dieser Sammlung ist vor Kurzem erschienen.,Erste Band | Band,erst band | band,2371945,2372002,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17231,1900-01a,17231,2372537,"Am bedeutendsten ist entschieden die Abhandlung Professor I. Conrads, der schon
früher verschiedene Arbeiten über ähnliche Themata veröffentlicht und auch für den
vierten Band der neuen Auflage seines „Handwörterbuchs der Staatswissenschaften:
an Stelle des Professors Paasche den Artikel „Getreidezölle“ verfaßt hat.",Band,band,2372537,2372854,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17256,1900-01a,17256,2377174,"Jahrgang, I Band.",Band,band,2377174,2377191,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17400,1900-01a,17400,2403527,Massenhaft häuft sich verwerthungsbegieriges Kapital.,Kapital,kapital,2403527,2403580,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17408,1900-01a,17408,2404884,"Aber
dort besteht ein Mangel an mobilem Kapital?",Kapital,kapital,2404884,2404932,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17410,1900-01a,17410,2404994,"Durch Untergrabung des lokalen Absatzmarktes
„arbeitslos"" geworden, wandern große Mengen Kapital aus den nördlichen nach.
den füdlichen Staaten aus.",Kapital,kapital,2404994,2405142,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17503,1900-01a,17503,2422485,"Endlich hat unsere Industrie¬
mit ihren kolossal entwickelten Prodnktivkräften jenen Punkt erreicht, wo der
Antheil, den Amerika vom Markte der zivilisirten Länder erlangen kann, bei
Weitem nicht mehr hinreicht, um für die angelegten Kapitalien die übliche Zins¬
rate abzuwerfen.",Kapital,kapital,2422485,2422764,true,false,N/A,,,,No,No,,false,false,false
1900-01a:17994,1900-01a,17994,2498446,"3
V
Fr 8..
V
Poreia
vdd.
1900-1901
Dr. 22.
XIX. Jahrgang, I. Band.",Band,band,2498446,2498512,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18004,1900-01a,18004,2500155,"Diese genaue Wiedergabe dessen, was Genosse Dreesbach wirklich gesagt hat,
verdirbt den bürgerlichen Blättern, die in ihrem Sinne politisches Kapital aus
seinen Ausführungen zu schlagen versuchen, einigermaßen den Spaß;",Kapital,kapital,2500155,2500374,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18053,1900-01a,18053,2509329,"Heute freilich¬
haben die Ultramontanen dies Präsidium in der Hand, um einfach nach der
Pfeife der Regierung zu tanzen und politisch nur noch von dem Kapital zu
zehren, das sie sich als parlamentarische Partapartei erworben haben.",Das Kapital | Kapital,der kapital | kapital,2509329,2509559,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18142,1900-01a,18142,2526159,"Er hat
offenbar die Schlußsätze aus dem Kommunistischen Manifest im Auge, wo es
heißt: „In Deutschland kämpft die kommunistische Partei, sobald die Bourgeoisie,
revolutionär auftritt, gemeinsam mit der Bourgeoisie gegen die absolute Mon¬
archie, das feudale Grundeigenthum und die Kleinbürgeret....",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,2526159,2526457,false,true,9530e601-7894-4937-adff-890a1e1c6613,2526159,2526499,"Er hat offenbar die Schlußsätze aus dem Kommunistischen Manifest im Auge, wo es heißt: „In Deutschland kämpft die kommunistische Partei, sobald die Bourgeoisie, revolutionär auftritt, gemeinsam mit der Bourgeoisie gegen die absolute Mon¬ archie, das feudale Grundeigenthum und die Kleinbürgeret.... Mit einem Worte, Les deux Méthodes, S. 8.",No,Maybe,"MISC : ""Kommunistischen Manifest""",false,false,true
1900-01a:18158,1900-01a,18158,2528837,"Schon in demselben Kommunistischen Manifest, auf das sich Jaurés stützt,
wird der Arbeiterklasse nicht etwa politische Verschmelzung mit den revolutio¬
nären Parteien des Bürgerthums angerathen.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,2528837,2529031,false,true,N/A,,,,No,No,,false,false,false
1900-01a:18160,1900-01a,18160,2529048,"Das Manifest
stellt als Grundsatz die Unterstützung der revolutionären Bourgeoisie durch die
Komimunistenpartei auf, fügt jedoch sofort hinzu: „Sie unterläßt aber keinen
Augenblick, bei den Arbeitern ein möglichst klares Bewußtsein über den feind¬
lichen Gegensatz zwischen Bourgeoisie und Proletariat herauszuarbeiten:
(S. 32).",Das Manifest | Manifest,der manifest | manifest,2529048,2529376,false,true,N/A,,,,No,No,,false,false,false
1900-01a:18177,1900-01a,18177,2532112,"Die Berufung Jaurés' auf das Kommunistische Manifest von Marx und
Engels ist sømit ebenso unbegründet, wie seine Berufung auf die Erfahrungen,
der deutschen Sozialdemokratie.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,2532112,2532286,false,true,52868a76-537b-4905-9bdb-9370b8e94d57,2532112,2532286,"Die Berufung Jaurés' auf das Kommunistische Manifest von Marx und Engels ist sømit ebenso unbegründet, wie seine Berufung auf die Erfahrungen, der deutschen Sozialdemokratie.",No,Yes,,false,false,false
1900-01a:18242,1900-01a,18242,2545987,"Bereits 1889 in ihrem Manifest aus Anlaß,
der Boulangerkrise haben die Guesdisten und die Blanquisten klipp und klar
ausgesprochen: „Die Republik ist die zur Emanzipation des Prole¬
tariats nothwendige politische Form.",Manifest,manifest,2545987,2546205,false,true,N/A,,,,No,No,,false,false,false
1900-01a:18727,1900-01a,18727,2616290,"2. Band,
und O. v. Reinsberg=Dühringsfeld, „Das festliche Jahr“.",Band,band,2616290,2616354,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18734,1900-01a,18734,2616744,"Jahrgang, I. Band.",Band,band,2616744,2616762,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18833,1900-01a,18833,2633117,"Die wichtigsten Bedingungen der industriellen Entwicklung eines Landes sind:
Eisenbahnen, Städte, Telegraphen und Posten, Organisation des Handels, An¬
häufung von Kapital, Entwicklung eines Geldmarktes, leistungsfähige und geschulte
Fabrikarbeiter, Volksschulen, technische Schulen, parlamentarische Verfassung.",Kapital,kapital,2633117,2633429,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18855,1900-01a,18855,2636408,"Es ist von Marx im dritten Bande
seines „Kapital"" gezeigt worden, wie mit der Kapitalakkumulation die Profit¬
rate sinken muß, weil das konstante Kapital immer größer wird im Vergleich¬
zu dem variablen, Mehrwerth bildenden Theile des Kapitals.",Das Kapital | Kapital,der kapital | kapital,2636408,2636652,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1900-01a:18866,1900-01a,18866,2637704,"Kapital aber ist in Europa,
ihnen folgenden Handelsverkehr diese Rentabilität erst
in Massen aufgehäuft, die Industrie sucht mit Gewalt nach einem Absatz, und die Eisen¬
europäische Eisenbahnnetz nicht mehr:
industrie gerade deshalb, weil das bereits ausgebaute
in dem gleichen Tempo sich weiter entwickeln kannt.",Kapital,kapital,2637704,2638017,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18890,1900-01a,18890,2641478,"daß das englische Kapital seitdem den ganzen Erdball¬
zum Schauplatz seiner Ausbeutung gemacht hat, daß es ebenso an der Zersetzung des „gol¬
denen Bodens“ im deutschen Handwerk wie an der Untergrabung des „Mir“ der russischen
Gemeinde mitgewirkt, daß es ganze Völkerschaften ausgerottet und Volksmassen über den
Ozean geworfen hat, das sehen sie in dem Maulwurfsloch ihrer Profesforenklause nicht;",Kapital,kapital,2641478,2641876,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18891,1900-01a,18891,2641877,"sie
sehen nicht einmal die Massengräber, welche dieses englische Kapital vor ihren Augen in
Ostindien aufrichtet.",Kapital,kapital,2641877,2641990,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18892,1900-01a,18892,2641991,"In den kapitalistischen Ansiadlungsgebieten, in denen die vom Kapital aus
Europa ausgestoßenen Arbeitermassen erst eine Produktion und eine Wirthschaftsordnung
schaffen, sind die Löhne höher als in Eurøpa;",Das Kapital | Kapital,der kapital | kapital,2641991,2642196,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18893,1900-01a,18893,2642197,"da aber die Mehrwerthsrate dort nicht
niedriger sein kann, sondern ebenfalls höher sein muß, um enropäisches Kapital heranzu¬
locken, so dient das zunächst als Hinderniß der Entwicklung der Industrie.",Kapital,kapital,2642197,2642397,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18915,1900-01a,18915,2645913,"Da
er wenig Kredit hat, kann er wenig Kredit gebent er muß peinlich dafür forgen,
Einkauf, Produktion, Verkauf und
daß der Umschlagszyklus seines Kapitals
er muß einen Geldvorrath haben,
Rückfluß des Geldes — nicht verzögert werde.",Kapital,kapital,2645913,2646144,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18922,1900-01a,18922,2647062,"des Kapitals beginnt, eine andere quantitative Zusammenfetzung hat, als WI,
oder
im Falle einer Ueberproduktion — quantitativ geringer ist als W1,
kann der Kredit, der nur an Stelle des harten Metalls dessen Buchwerth setzt,
nichts helfen;",Das Kapital | Kapital,der kapital | kapital,2647062,2647301,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18923,1900-01a,18923,2647302,"aber der Kredit durchbricht die Schranken des Privateigen¬
thums für die Einzelunternehmung, er vereinigt das Privateigenthum Einzelner,
zum gesellschaftlichen Privateigenthum einer Klasse, er schafft erst das natio¬
nale Kapital.",Kapital,kapital,2647302,2647532,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18924,1900-01a,18924,2647533,"Ein wichtiges Moment der Konkurrenzfähigkeit des Kapitals ist nach eigenem
Zugeständniß der Fabrikanten die Letstungsfähigkeit der Arbeiter.",Das Kapital | Kapital,der kapital | kapital,2647533,2647673,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18931,1900-01a,18931,2648561,"Denken wir uns eine Fabrik I, deren Kapital so zusammengesetzt ist:
350000 Mark.",Das Kapital | Kapital,der kapital | kapital,2648561,2648641,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18944,1900-01a,18944,2649309,An Kapital mag auch gespart werden.,Kapital,kapital,2649309,2649344,true,false,N/A,,,,No,No,,false,false,false
