file,quote,type,speaker,cue,addressee,frame,quote_offsets,cue_offsets,speaker_offsets,addressee_offsets,frame_offsets
1896-97aCLEAN_chunk_077.txt,auch Abschlagszahlungen,Indirect,wir,nehmen,,wir nehmen,10085-10108,10078-10084,10074-10077,,10074-10084
1896-97aCLEAN_chunk_077.txt,"daß
das Aufgeben dieses Standpunktes von Seiten der Partei nicht wünschenswerth
Nachden die Dinge nun einmal so weit entwickelt, erscheint ihm ein Rück¬
sei",Indirect,er,zum Schlusse zur Ansicht kommt,,"Charakte¬
ristisch für den Verfasser ist, daß, so sehr er die Entwicklung der politischen Ver¬
hältnisse in Deutschland bedauert und in der schroffen Betonung des Klassen¬
charakters der sozlaldemokratischen Bewegung, im „Marxismus“, eine Ursache jener
unerfreulichen Entwicklung erblickt, er zum Schlusse doch zur Ansicht kommt,",14732-14888,14695-14707;14713-14730,14692-14694,,14402-14731
1896-97aCLEAN_chunk_077.txt,der verhängnißvoller wäre,Indirect,,,,,15011-15036,,,,
1896-97aCLEAN_chunk_033.txt,"Er selbst besteht mit aller Hartnäckigkeit
darauf, daß die Archive den urkundlichen Beweis für seine Enthüllungen ent¬
halten, und wenn gar nichts daran wäre, so würde sich die Regierung gegenüber
dem europcischen Skandal, den die Sache macht, wohl nicht mehr hinter der
„Wahrung strengster Staatsgeheimnisse“ verstecken, sondern kurzweg erklären, es
sei nichts daran",Indirect,Er,erklären,,,680-1027;1028-1047,1018-1026,680-682,,
1896-97aCLEAN_chunk_033.txt,"mit seinen Enthüllungen, einen Landesverrath begangen zu haben",Indirect,Er sie,hat sich angeklagt,den Hausmeier a. D.,"Inzwischen hat sie sich abermals im „Reichsanzeiger“ vernehmen lassen und
mit verblümten Worten den Hausmeier a. D. angeklagt,",1176-1200;1201-1238,1060-1063;1068-1072;1165-1174,680-682;1064-1067,1145-1164,1049-1175
1896-97aCLEAN_chunk_094.txt,"„auch nicht die mindeste
ökonomische, intellektuelle oder moralische Hebung der enterbten Klassen mit sich
brachte""",Direct,,,,,28242-28357,,,,
1896-97aCLEAN_chunk_094.txt,"mich auch durch diesen Hinweis nicht zur
Tugend bekehren zu lassen",Indirect,Ich,bin verstockt genug,,"Ich bin verstockt genug,",28384-28450,28363-28382,28359-28362,,28359-28383
1896-97aCLEAN_chunk_058.txt,"die Kunst sei genug, die systematische Darstellung und Begründung,
rzum: die Theorie set ein Werk für müssige Köpfe",Indirect,,"herrscht die
Meinung",,"Bei ihnen herrscht die
Meinung,",307-422,285-305,,,275-306
1896-97aCLEAN_chunk_058.txt,"339.
ihm nun ich will gar nicht in die höhere Mathematik gehen — eine Auf¬
gabe mit einer Unbekannten, oder den Lehrsatz aus der Planimetrie vom goldenen
Schnitt vor: Wird Herr X. nun, frage ich, auf Grund seines Verstandes ohne
Weiteres die Aufgabe lösen, den Lehrsatz beweisen können? Nein! Sein Ver¬
stand genügt dazu sicherlich, aber es fehlt ihm an Vorstellungen, die in dieser
Richtung liegen, an Schulung des Verstandes, sich in dieser Richtung zu bethätigen.
Ich wollte darthun, daß zur Erfassung einer Wahrheit je nach dem Gebiet,
dem sie entnommen, ein entsprechendes Vorstellungsmaterial gehört. Nur dane ,
kann ich auf Verständniß rechnen, wenn für meine Ausführungen ein entsprechender
Vorstellungskomipler vorhanden ist.
Selbst in dem Umstande, daß ich mich mit Mathematik beschäftigt habe,
liegt noch nicht die Gewähr dafür, daß ich sie bis in ihre letzten Schluß¬
folgerungen und letzten Wahrheiten verstehe. Sind diese letzteren deshalb weniger,
wahr? Bereitet nicht gerade die Erkenntniß solcher Wahrheiten „höheren Stils¬
den größten Genuß? Kann man auch nur mit einem Schimmer von Berechti¬
gung lächeln über Wahrheiten, die das Niveau des gewöhnlichen, des sogenannten
„gesunden Menschenverstandes“ überschreiten? Sollte es nicht umgekehrt sein:
heraufstreben zu den Höhen der Erkenntniß? Doch ich will nicht vorgreifen.
Bei den voraufgegangenen Ausführungen lag das Verhältniß des Ver¬
standes zu einem Verstandsobjekte zu Grunde; d. h. dem Reiche des „Wahren¬
entspricht das psychische Vermögen des Verstandes. Ich wollte die Aufmerksam¬
keit darauf richten, daß Wahrheit doch Wahrheit bleibt, obschon Menschen mit
Verstand oder mit niedriger zu taxirendem oder einseitigem Verstand sie nicht
begreifen.
Eine Wahrheit kann nur von dem beurtheilt werden, der ihr gewachsen ist.
Soviel zunächst vom „Wahren“!
Bei ihm durfte ich dreist behaupten, es entspreche ihm der Verstand. Aber
was entspricht in unserer Seele dem „Schönen“? Oder anders ausgedrückt:
Die Wahrheit wendet sich an den Verstand,
Die Schönheit wendet sich an „ 21
Ich will die Antwort nicht schlichtweg geben, sondern in aller Kürze ent¬
stehen lassen. Dazu bedarf es einiger Voraussetzungen: 1. Der Begriff „schön?
ist unzertrennlich von der Kunst. 2. Es giebt „Kunst"" überhaupt. 3. Es gtebt
mehrere Künstet 3. B. Architektur, Dichtkunst, Malerei, Musik, Plastik. Ab¬
sichtlich würfle ich in der Aufzählung die Künste durcheinander, um nicht den
Schein zu erwecket, als ob ich auch schon eine Art System der Künste voraus¬
setze, wie denn die erste Voraussetzung nicht die Stellung des Begriffes „schön""
in der Kunst und die zweite Voraussetzung nicht die Einheit der Künste dar¬
thun",Direct,,,,,8736-11409,,,,
1896-97aCLEAN_chunk_058.txt,"339.
ihm nun ich will gar nicht in die höhere Mathematik gehen — eine Auf¬
gabe mit einer Unbekannten, oder den Lehrsatz aus der Planimetrie vom goldenen
Schnitt vor: Wird Herr X. nun, frage ich, auf Grund seines Verstandes ohne
Weiteres die Aufgabe lösen, den Lehrsatz beweisen können? Nein! Sein Ver¬
stand genügt dazu sicherlich, aber es fehlt ihm an Vorstellungen, die in dieser
Richtung liegen, an Schulung des Verstandes, sich in dieser Richtung zu bethätigen.
Ich wollte darthun, daß zur Erfassung einer Wahrheit je nach dem Gebiet,
dem sie entnommen, ein entsprechendes Vorstellungsmaterial gehört. Nur dane ,
kann ich auf Verständniß rechnen, wenn für meine Ausführungen ein entsprechender
Vorstellungskomipler vorhanden ist.
Selbst in dem Umstande, daß ich mich mit Mathematik beschäftigt habe,
liegt noch nicht die Gewähr dafür, daß ich sie bis in ihre letzten Schluß¬
folgerungen und letzten Wahrheiten verstehe. Sind diese letzteren deshalb weniger,
wahr? Bereitet nicht gerade die Erkenntniß solcher Wahrheiten „höheren Stils¬
den größten Genuß? Kann man auch nur mit einem Schimmer von Berechti¬
gung lächeln über Wahrheiten, die das Niveau des gewöhnlichen, des sogenannten
„gesunden Menschenverstandes“ überschreiten? Sollte es nicht umgekehrt sein:
heraufstreben zu den Höhen der Erkenntniß? Doch ich will nicht vorgreifen.
Bei den voraufgegangenen Ausführungen lag das Verhältniß des Ver¬
standes zu einem Verstandsobjekte zu Grunde; d. h. dem Reiche des „Wahren¬
entspricht das psychische Vermögen des Verstandes. Ich wollte die Aufmerksam¬
keit darauf richten, daß Wahrheit doch Wahrheit bleibt, obschon Menschen mit
Verstand oder mit niedriger zu taxirendem oder einseitigem Verstand sie nicht
begreifen.
Eine Wahrheit kann nur von dem beurtheilt werden, der ihr gewachsen ist.
Soviel zunächst vom „Wahren“!
Bei ihm durfte ich dreist behaupten, es entspreche ihm der Verstand. Aber
was entspricht in unserer Seele dem „Schönen“? Oder anders ausgedrückt:
Die Wahrheit wendet sich an den Verstand,
Die Schönheit wendet sich an „ 21
Ich will die Antwort nicht schlichtweg geben, sondern in aller Kürze ent¬
stehen lassen. Dazu bedarf es einiger Voraussetzungen: 1. Der Begriff „schön?
ist unzertrennlich von der Kunst. 2. Es giebt „Kunst"" überhaupt. 3. Es gtebt
mehrere Künstet 3. B. Architektur, Dichtkunst, Malerei, Musik, Plastik. Ab¬
sichtlich würfle ich in der Aufzählung die Künste durcheinander, um nicht den
Schein zu erwecket, als ob ich auch schon eine Art System der Künste voraus¬
setze, wie denn die erste Voraussetzung nicht die Stellung des Begriffes „schön""
in der Kunst und die zweite Voraussetzung nicht die Einheit der Künste dar¬
thun",Direct,,,,,8736-11409,,,,
1896-97aCLEAN_chunk_058.txt,"339.
ihm nun ich will gar nicht in die höhere Mathematik gehen — eine Auf¬
gabe mit einer Unbekannten, oder den Lehrsatz aus der Planimetrie vom goldenen
Schnitt vor: Wird Herr X. nun, frage ich, auf Grund seines Verstandes ohne
Weiteres die Aufgabe lösen, den Lehrsatz beweisen können? Nein! Sein Ver¬
stand genügt dazu sicherlich, aber es fehlt ihm an Vorstellungen, die in dieser
Richtung liegen, an Schulung des Verstandes, sich in dieser Richtung zu bethätigen.
Ich wollte darthun, daß zur Erfassung einer Wahrheit je nach dem Gebiet,
dem sie entnommen, ein entsprechendes Vorstellungsmaterial gehört. Nur dane ,
kann ich auf Verständniß rechnen, wenn für meine Ausführungen ein entsprechender
Vorstellungskomipler vorhanden ist.
Selbst in dem Umstande, daß ich mich mit Mathematik beschäftigt habe,
liegt noch nicht die Gewähr dafür, daß ich sie bis in ihre letzten Schluß¬
folgerungen und letzten Wahrheiten verstehe. Sind diese letzteren deshalb weniger,
wahr? Bereitet nicht gerade die Erkenntniß solcher Wahrheiten „höheren Stils¬
den größten Genuß? Kann man auch nur mit einem Schimmer von Berechti¬
gung lächeln über Wahrheiten, die das Niveau des gewöhnlichen, des sogenannten
„gesunden Menschenverstandes“ überschreiten? Sollte es nicht umgekehrt sein:
heraufstreben zu den Höhen der Erkenntniß? Doch ich will nicht vorgreifen.
Bei den voraufgegangenen Ausführungen lag das Verhältniß des Ver¬
standes zu einem Verstandsobjekte zu Grunde; d. h. dem Reiche des „Wahren¬
entspricht das psychische Vermögen des Verstandes. Ich wollte die Aufmerksam¬
keit darauf richten, daß Wahrheit doch Wahrheit bleibt, obschon Menschen mit
Verstand oder mit niedriger zu taxirendem oder einseitigem Verstand sie nicht
begreifen.
Eine Wahrheit kann nur von dem beurtheilt werden, der ihr gewachsen ist.
Soviel zunächst vom „Wahren“!
Bei ihm durfte ich dreist behaupten, es entspreche ihm der Verstand. Aber
was entspricht in unserer Seele dem „Schönen“? Oder anders ausgedrückt:
Die Wahrheit wendet sich an den Verstand,
Die Schönheit wendet sich an „ 21
Ich will die Antwort nicht schlichtweg geben, sondern in aller Kürze ent¬
stehen lassen. Dazu bedarf es einiger Voraussetzungen: 1. Der Begriff „schön?
ist unzertrennlich von der Kunst. 2. Es giebt „Kunst"" überhaupt. 3. Es gtebt
mehrere Künstet 3. B. Architektur, Dichtkunst, Malerei, Musik, Plastik. Ab¬
sichtlich würfle ich in der Aufzählung die Künste durcheinander, um nicht den
Schein zu erwecket, als ob ich auch schon eine Art System der Künste voraus¬
setze, wie denn die erste Voraussetzung nicht die Stellung des Begriffes „schön""
in der Kunst und die zweite Voraussetzung nicht die Einheit der Künste dar¬
thun",Direct,,,,,8736-11409,,,,
1896-97aCLEAN_chunk_020.txt,ihr Urtheil auf Grund des Aeußeren der Schüler abgegeben zu haben,Indirect,"Mehrzahl¬
scheinen",ihr,,,13828-13893,13828-13831,13809-13827,,
1896-97aCLEAN_chunk_020.txt,-Direktionen,Direct,,,,,15440-15452,,,,
1896-97aCLEAN_chunk_020.txt,-Direktionen,Direct,,,,,15440-15452,,,,
1896-97aCLEAN_chunk_020.txt,"einer Seite einer Seite wird neben dem Mangel am Nöthigsten die von den Kindern ge¬
forderte Arbeit als Ursache der Schulversäumnisse bezeichnet.",Direct,,,,,15476-15487;15476-15609,,,,
1896-97aCLEAN_chunk_020.txt,einer Seite,Direct,,,,,15476-15487,,,,
1896-97aCLEAN_chunk_020.txt,"sondern auch des ge¬
ringen Raums in den Wohnungen. Ihnen Betten und Matratzen zu geben, ist
unnöthig, denn sie hätten keinen Platz, diese unterzubringen.
Was Mittel und Wege zu Gunsten der ungenügend und schlecht genährten,
beschuhten und gekleideten Gemeindeschüler anbetrifft, so ist das städtische Kollegium
der Ansicht, daß die gegenwärtige Art der Hilfsleistungen weiter bestehen soll, „mit
Detailverbesserungen vielleicht und nöthigenfalls durch Geldzuweisungen unterstützt, die¬
so reichlich als möglich festgesetzt werden müssen.“ So viel uns bekannt ist, versorgt,
seit dem Jahre 1888 der „Cerele du Progrés“ bedürftige Schulkinder mit der so¬
genannten „soupe scolaire“ (Schulsuppe) und Kleidern.",Indirect,,,,",",16255-16962,,,,16253-16254
1896-97aCLEAN_chunk_020.txt,"ihnen Die Stadt Brüssel gewährte in Anbetracht dieser Ver¬
hältnisse dem „Cercle du Progrès“ einen",Direct,,,,,17067-17072;17183-17275,,,,
1896-97aCLEAN_chunk_020.txt,ihnen Noth,Direct,D,N,,,17067-17072;17504-17508,17555-17556,17541-17542,,
1896-97aCLEAN_chunk_020.txt,"ihrer nur erwähnt, um seine Erzählung dramatisch wirksame te,
zu gestalten, seine Person hervorzuheben und sich die Komplimente sagen zu
lassen, die er sich anständiger Weise nicht gut selbst sagen kann",Direct,,,,,17929-18131,,,,
1896-97aCLEAN_chunk_020.txt,"ihrer nur erwähnt, um seine Erzählung dramatisch wirksame te,
zu gestalten, seine Person hervorzuheben und sich die Komplimente sagen zu
lassen, die er sich anständiger Weise nicht gut selbst sagen kann",Direct,,,,,17929-18131,,,,
1896-97aCLEAN_chunk_020.txt,D Feuilletun. N,Direct,,,,,17541-17556,,,,
1896-97aCLEAN_chunk_020.txt,. .,Direct,,,,,17639-17640;17835-17836,,,,
1896-97aCLEAN_chunk_020.txt,". . „Die Erde bietet
nichts, was Renés würdig wäre""",Direct,Amélie,erklärt,,", erklärt Amélie",17639-17640;17835-17836;18133-18180,18182-18189,18190-18196,,18180-18196
1896-97aCLEAN_chunk_020.txt,krankhaft empfindsamen und düsteren Charakters,Direct,"liefert Rens
den Stoff zu der Hauptszene des Romans. schonungslosen",schonungslosen,,,23561-23607,21973-21987,20689-20741;21973-21987,,
1896-97aCLEAN_chunk_020.txt,"„den großherzigen.
Sinaghap, der durchaus einem König glich und von den Völkern wie ein guter
Geist geehrt wurde“. Die blutschänderische Liebe seiner Schwester liefert Rens
den Stoff zu der Hauptszene des Romans. Die Blutschande ist eines der effekt¬
vollsten literarischen Hilfsmittel der Romantiker.
Die Szene, in der Amélie den Schleier nimmt, ist hochdramatisch.
mit Blutschande und religiösem Mystizismus gewürzte Leidenschaft sticht kräftig
ab von den endlosen und banalen Betrachtungen Renés über das Schicksal der
Reiche, sowie von seinen sentimentalen, thränenreichen Deklamationen über die
Schwachheit der menschlichen Natur und seinen melancholischen und langweiligen
Ergüssen über die Einsamkeit. Die Tendenzromane waren damals an der Tages¬
ordnung. Der „Mercure"" vom 1. Germinal des Jahres IX schrieb: Der „Mercure"" vom 1. Germinal des Jahres IX schrieb: „Mercure"" vom 1. Germinal des Jahres IX „Der Roman¬
ist nur ein Vorwand, der Zweck ist, von sich selbst zu sprechen; der Roman ist
eine Arena, in der man angreift und sich vertheidigt. Die Anspielungen an dise
persörliche Haltung, die persönlichen Ueberzeugungen und Ansichten des Verfassers
kehren unaufhörlich wieder. Im Roman führt der Verfasser seine Politik, seine
Moral, seine Literatur, seinen Ruf, sein Talent, sein Geschlecht zum Siege.""",Direct,,schrieb,,,20529-21344;21292-21344;21296-21335;21345-21751,21336-21343,,,
1896-97aCLEAN_chunk_020.txt,tiefer¬,Direct,düsteren Charakters,,,,23614-23621,,23588-23607,,
1896-97aCLEAN_chunk_018.txt,glaubte,Indirect,,,,,882-889,,,,
1896-97aCLEAN_chunk_018.txt,i. V.,Direct,einer,,,,1647-1652,,1568-1573,,
1896-97aCLEAN_chunk_018.txt,"nichts dagegen sagen, wenn für die im Sommer
fast gar nicht stattfindenden, im Winter auch nur einen Theil der Zeit ausfüllenden
Vorträge über Botanik, Zoologie, Chemie, Boden- und Düngerlehre &c. ein Honorare,
erhoben wird. Aber durch nichts läßt es sich rechtfertigen, daß für die gesammte,
Thätigkeit des Sortirens, Aufbewahrens, Konservirens, Verpackens, Blumenbindens,
Dekorirens &c. durch die gesammten drei Jahre ein Honorar entgegengenommen statt,",Indirect,,,,,2793-3248,,,,
1896-97aCLEAN_chunk_022.txt,seiner Ansicht,Indirect,,,,,5490-5504,,,,
1896-97aCLEAN_chunk_022.txt,geschrieben,Direct,geschrieben,Das,,"Das Buch war als eine Art Gegenstück zu Edward Bellamys „Looking,
Backwards“ geschrieben",5833-5844,5756-5759,5833-5844,,5756-5844
1896-97aCLEAN_chunk_022.txt,einzig mögliche hingenommen zu werden drohte,Direct,,,,,6007-6051,,,,
1896-97aCLEAN_chunk_022.txt,"daß man in gewissen Kreisen die Empfindung nicht los
vird, ein sozialistisches System müsse nothgedrungen ein rein mechanisches sein",Indirect,,Es ist zum Theil erklärlich,,"Es ist
ja zum Theil erklärlich,",6085-6217,6053-6059;6063-6083,,,6053-6084
1896-97aCLEAN_chunk_022.txt,;,Direct,"fret sind.
Bei Morris ist die Arbeit die Würze des Lebens, und jede Beschäftigung,
wird",,,,8191-8192,,8080-8167,,
1896-97aCLEAN_chunk_022.txt,"keine Nothwendigkeit mehr für Mann oder Weib, sich zu ver¬
kanfen, denn in einem wirklichen sozialistischen Gemeinwesen fände Jedes den ihm
zusagenden Wirkungskreis",Indirect,,,,,8837-9001,,,,
1896-97aCLEAN_chunk_022.txt,"der
äußeren Schönheit von Natur und Kunst.",Indirect,,,,,8395-8437,,,,
1896-97aCLEAN_chunk_022.txt,"; „Löset die
ökonomische Frage und Ihr habt die anderen Fragen alle gelöst. Sie ist der
Zauberstab für alles Uebrige.""",Direct,Morris,sagte,,Morris sagte es thatsächlich einmal selbst:,8191-8192;9047-9163,9010-9015,9003-9009,,9003-9046
1896-97aCLEAN_chunk_028.txt,"Sie wird redigirt von den Herren William Clark und John
A. Hobson, der Erstere ein Mitglied der Fabian Society und Verfasser eines
der besten fozialpolittschen Aufsätze, die von jenem Verein veröffentlicht worden,
der Letztere Dozent für die Universitäts-Ausdehnungsgesellschaft und Verfasser der
auch in dieser Zeitschrift besprochenen sehr guten Arbeit „The Evolution of modern
Capitalism“",Direct,,,,", sowie verschiedener noch zu besprechender Arbeiten über Arnienwesen,
Arbeitslosenfrage &c.",15720-16111,,,,16111-16203
1896-97aCLEAN_chunk_028.txt,„Wir appelliren“,Direct,,heißt es,,"heißt es am Schlusse des Einführungsartikels,",16390-16406,16407-16415,,,16407-16452
1896-97aCLEAN_chunk_028.txt,"„an alle entschlossenen Verfechter
des freien Gedankens und der Sache der sozialen Gerechtigkeit, an Alle, die über¬
zeugt sind, daß der Gang und Charakter des demokratischen Fortschritts nicht
durch die blinden, unbewußten Anstreugungen der Vergangenheit gegeben und vor¬
gezeichnet sind, sondern daß sie dadurch unendlich beschleunigt und verbessert,
werden können, daß den Aeußerungen des sozialen Willens ein höherer",Direct,,"bewußter


Eduard Bernstein",,", bewußter


Eduard Bernstein: Probleme des Sozialismus.
169
Zweck verliehen wird."" Und: „Der Glaube an Ideen und an die wachsende
Fähigkeit der breiten Masse, Ideen aufzunehmen und int verständigem Ausbau
des gesellschaftlichen Fortschritts zu verwirklichen, bildet das moralische Funda¬
ment der Demokratie.“ Sowie an anderer Stelle: „Sorgfältiges Studium der
Gesetze der Zusammensetzung und des Ineinandergreifets der fozialen Kräfte wird
dazu beitraget, die progressiven Bewegungen von den hente auf ihnen lastenden
Verdächtigungen des blinden Opportunismus, der widersinnigen Kompromißlerei¬
und des Haschens nach Utopien zu befreien, und eine zuverlässigere und wissen¬
schaftlichere Grundlage der sozialen Bethättgung zu errichten.“
Kurz, die
„Progressive Review“ will mehr sein, als ein Orgau rein äußerlicher Zusammen¬
fassung radikaler und sozialistischer Elemente. In diesem Sinne ist der oben¬
erwähnte Artikel gehalten, betiteltt „Der Kollektivismus in der Industrie“
(„Collectivism in Industry“), der schon deshalb allein unser Interefse beansprucht.
Wie alle aus dem Redaktionsstab der Zeitschrift hervorgegangenen Artikel, ist er¬
ungezeichnet.“ Es untersteht aber gar keinem Zweifel, daß er im Wesentlichen
John A. Hobson zum Verfasser hat. Er leitet mit einer Kriegserklärung am
den Eklektizismus und rohen Empirismus ein, aus der wir im Nachfolgenden
einige bezeichnende Stellen folgen lassen, um alsdann den positiven Theil in
seinen Hauptzügen vorzuführen.
„Eine verachtungsvolle Vernachlässigung und manchmal prahlende Zurück¬
weisung der Prinzipiett oder Theorien der sozialen Reform ist das charakteristische
Gebahren der meisten Soztalreformer' im heutigen England. Die englischen
Progressisten verwerfen die Ansprüiche der Sozialdemokratie auf Wissenschaftlich¬
keit aus dem doppelten Grunde, daß deren Analyse der ökonomischen Probleme,
durchaus mangelhaft sei, und daß sie es unterließen, die Auffassung sozialer
Entwicklung, die sie bei der Erklärung der Vergangenheit anerkennen, praktisch
auf die Zukunft anzuwenden; aber sie selbst bietet weder eine andere Analyse,
oder Theorie dar, noch erkennen sie die Nothwendigkeit an, eine solche überhaupt
aufzustellen. Nicht wenige unter ihnen haben eine Periode halb intellektuellen
und halb gefühlsmäßigen Utopismus durchgemacht, Träumen nachgehangen und
Vistonen gesehen, aber sind dann auf der anderen Seite herausgekommen und
brüsten sich, daß sie sich von allen Hallucinationen befreit und sich entschlossen
haben, lediglich dem praktischen Werke der Theilreform nachzugehen. Die meisten
von ihnett gestehen offen heraus, daß sie mit ihren einstigen Hallucinationen aller
„Theorie“ und jedem , Prinzip' den Abschied gegeben haben, als schwerfälligen Bet¬
gaben, die jene Leichtigkeit des Kompromisses hinderu, mittels deren nach ihrer Ansicht
allein jede einzelne Maßregel wirklichen Fortschritts durchgesetzt zu werden vermag.
„Besonders auf Leute, die ernsthaft für jene Ausdehnung der Gemeinde¬
und Staatsleistungen arbetten, die Kollektivismus genannt wird, hat diese Ansicht
von der Nutzlosigkeit von Ideen und Theorien Eindruck gemacht. Der Fortschritt ist
für die meisten von ihnen eine reine Sache des Einzelexperiments, das sich nur und¬
die besonderen Umstände des betreffenden Falles zu kümmert hat. Arbeit dieser
Art, meinen sie, wird am besten Leuten anvertraut, die keine speziellen theore¬
tischen Prinzipien oder weite Ideen haben, oder die, wenn sie solche haben, sich
„Da es unsere Absicht ist, dem von uns versuchsweise unternommenen Werke der
Kritik und des Aufbaues Einheit des Gedankens und Strebens aufzuerlegen und nicht uur
eine Anzahl losgelöster persönlicher Gutachten zu sammeln"" heißt es in der Einführung, gfo¬
ist es uns an zweckmäßigsten erschienen, uus etwas des Interesses und Ansehens, das sich
etwa an einzelne Namen knüpfen mag, zu begeben und in dem von der Redaktion selbst,
rrührenden Theile strikte Anonymität zu beobachten.""


Die Neue Zeit.
170
sehr davor hüten, sie in Anwendung zu bringen. Mazzini hat uns zwar gesagt,
nur Prinzipien sind konstruktiv', unser praktischer Reformer aber ist dessen sicher,
daß er es besser weißt er sieht, wie sehr Prinzipien geeignet sind, sich in den
Weg zu stellen und das Rad des Fortschritts zu hemmen. Was immer in Bezug¬
auf Frankreich oder Deutschland richtig sein mag, die englische Geschichte, wie er
sie liest, beweist, daß der Fortschritt nicht von dem bewußten Wirken von Ideen
abhängt. Die Revolte gegen die Ideen wird so weit getrieben, daß begabte
Leute darauf gekommen sind, den Fortschritt ernsthaft als ein Objekt für die
Machenschaften von Drahtziehern zu betrachten, als etwas, das in Komites durch
sophistische Anträge und andere geschickte Kniffe besorgt werden kann....
„Nirgends hat diese mechanische Auffassung vom Fortschritt mehr Unheil
angerichtet, als in der auf den Kollektivismus gerichteten Bewegung. Angenommen,
daß der Mechanismus der Reform vollendet wäre, daß jede kleine Klique von
Spezialisten und Drahtziehern an ihren rechten Platz im Maschinenwerk des öffent¬
lichen Lebens gestellt wäre, wird diese Maschine Fortschritt produziren? Jeder,
der die Geschichte der Industrie studirt, weiß, daß die Anwendung eines kraft¬
vollen Motors von unendlich größerer Wichtigkeit ist, als die Erfindung der
speziellen Maschine. Welche Vorkehrung ist nun getroffen, um die motorische
Kraft des Fortschritts im Kollektivismus zu erzeugen? Wird sie von selbst,
erstehen? Unser mechanistischer Reformer nimmt dies offenbar an. Die verlockende
Kraft eines gerade ersichtlichen Profits, die Unterdrückung irgend welchen skande¬
lösen Mißbrauchs der monopolistischen Macht einer Privatgesellschaft, etliche noth¬
wendige Erweiterungen bestehender kommunaler oder staatlicher Unternehmungen,
durch Anlage von Nebenbetrieben — das sind die einzigen treibenden Faktoren.
Auf solche Weise werden die Munizipalisirung der öffentlichen Dienste, die Steige¬
rung der staatlichen Aufsicht über die Eisenbahnen, Bergwerke und Fabriken, die
Einbeziehung großer Zweige des Transportgewerbes in die Staatskontrolle ohne
jede Anerkennung leitender Grundprinzipien zu Stande kommen. Ueberall der i
Druck bestimmter konkreter Interessen, nirgends das bewußte Spiel organisirter,
menschlicher Einsicht. Und doch kann die Thorheit dieser Ignorirung der Ideen,
und des Enthusiasmus, den dieselben zu erwecken im Stande sind, des aus¬
schließlichen Rechnens auf den sich gelegentlich äußernden Druck empfundener
Bedürfnisse und Beschwerden selbst dem Praktiker klar gemacht werden, indem
man zeigt, wie eine derartige Ausdehnung der kollektiven Aktion in Form von
Beseltigung erkannter alter Beschwerden nicht nur eine Verschwendung kollektiver
Energie in der Vergangenheit einbegreift, sondern auch schwere Ausgaben für die
Entschädigung von investirten Interessen nach sich zieht, die eine verständigere,
Rücksichtnahme auf die Theorie' gar nicht erst würde haben aufkommen lassen.“
Dies die Einleitung. Wer die Literatur der Fabier kennt, wird sofort
ersehen, daß diese Einleitung sich u. a. gegen gewisse dort zum Ausdruck ge¬
kommene Tendenzen wendet. Aber sie trifft nicht nur die Fabier. Viele unter
uns nichtenglischen Sozialisten, und nicht gerade immer die schlechtesten, haben
die gleiche Entwicklung vom Halb=Utopismus zur mechanischen Sozialtheorie — um
beim Bilde des Verfassers.
bleiben — durchgemacht. Man hat unter dem
Einfluß der anders gearteten Verhältnisse sich nur nicht immer so offen aus¬
gesprochen wie die Fabier,
sondern lieber den Konflikt im eigenen Busen aus¬
gefochten. Und, wie oben
gezeigt, sind wir auch heute nicht gegen solche An¬
wandlungen gefeit.
Der Verfasser will nun versuchen, den praktischen Nutzen von Theorie und
Prinzip in der Bewegung des Kollektivismus nachzuweisen und zu zeigen, daß


Belfort-Bax: Synthetische eontra Neumarxistifche Geschichtsauffassung.",16453-16873,16875-16902,,,16873-24739
1896-97aCLEAN_chunk_043.txt,"„Als Spezialität kultivirte
Bismarck die Gepflogenheit aller geriebenen Diplomaten und Ganner, zeitweilig
eine verblüffende „Aufrichtigkeit' an den Tag zu legen, um bei der nächsten
Gelegenheit mit desto mehr Erfolg die Sprache gebrauchen zu können, um die
Wahrheit nicht zu sagen.""",Direct,,,,", aber kein¬
Redner ging darauf ein",5762-6044,,,,1151-1186
1896-97aCLEAN_chunk_043.txt,„uferlosen Flottenplänen“,Direct,,,,,1060-1085,,,,
1896-97aCLEAN_chunk_043.txt,"sein Gefolge eine bittere Pille.
Je mehr sich die Schleier von der auswärtigen Politik Bismarcks lüften,
um so klarer tritt ihr brüchiger und durchaus reaktionärer Charakter hervor.
Was die nationalliberalen Gläubigen vor dreißig Jahren als eine noch nie da¬
gewesene Höhe diplomatischen Genies anbeteten, hat Berustein schon einmal vor¬
Jahren mit den richtigen Worten",Direct,,,,,5376-5745,,,,
1896-97aCLEAN_chunk_043.txt,"manches
kräftige",Indirect,manches,,,,8787-8803,,8787-8794,,
1896-97aCLEAN_chunk_041.txt,"es die Tagalen sein sollen, die aus Verzweiflung über den Steuerdruck¬
und die Mönchswirthschaft zuerst mit der Erhebung begannen",Indirect,"englischen Interessentenkreisen über Hongkong einlaufenden Berichte, denen
zufolge denen",Die zufolge,,"Die aus englischen Interessentenkreisen über Hongkong einlaufenden Berichte, denen
zufolge",16516-16645,16425-16428;16508-16515,16433-16515;16502-16507,,16425-16515
